user_id,parent_asin,datetime,rating,title,text,session_interaction_count,time_delta_seconds,is_returned
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B07C298CDP,21:31.7,5,plus size knit shrug,The material is a knit... the body of the shrug is longer than some shrugs... and the sleeves go down almost to my elbows.  The sleeves are fitted but not too snug... the black is a true black - I machine delicate washed and laid flat to dry - no problems.  I was really looking for something more like a modal material - but this is not bad and a great price.  I never hesitate to update my reviews should new info seem useful.,20,2066813.423,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B07PGST3RL,49:33.4,1,print dress with pockets,"I am 5'8""... 38DDD... usually wear a 14/16 or 0x/1x.  I purchased the black floral print.  First, the obvious... the sizing is WAY off.  Super too small.  If you have a chest at all - pass.  The elastic waist fits like an empire waist... the pockets are way too high (because it's too small) and oddly, the print material has a slight sheen to it... unlike the other photos I saw of the non-print.  It's heavy feeling and in weight.  The tag notes 95% Rayon 5% Spandex.  - feels like it.  There is some stretch - but the sleeves were uncomfortably snug - and way too snug across the chest.  The tag notes machine wash - but no dryer - hand dry and light iron if necessary.  Made in China.  Honestly, if you're a women of curves - as I am, I would NOT recommend this even in the 2x - it's just too small.  It's disappointing that the sizing is so off.  But having said that - I am not really a fan of the way the material feels and looks.  I never hesitate to update my reviews should new info seem useful, however, I am donating this dress - so there's not much more to say.  Hope this info helps you.",21,1956481.622,1
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B07CCB3YG6,23:41.1,5,three quarter sleeve shrug with buttons,"I am 5'8"" ... 38DDD and usually wear a 14/16 or 0x/1x.  The sizing is very small... I purchased a 3x and it's none to big! I would definitely size up significantly if you have a chest.  But it is comfortable. Not tight across the back even when buttoned and the sleeves are fashionably fitted and not overly snug. I don't plan to button the top button closed - good thing - it puckers as most things I get with buttons.  But the three quarter sleeves are perfect length.  I can easily button the lower 2 buttons... or leave them all open, which is my plan.  The navy is a nice, dark, rich navy - the white is bright and white.  The tag lists 3x... 80% acrylic, 18% nylon and 2% spandex.  Hand wash cold, do not bleach, do not twist and lay flat to dry.  I am have a handwash cycle and will use it.  And then a nice dryer shelf for laying flat to dry - no air.  The other thing I would like to note is that the nice bright white sweater has a tasteful white tag and the navy has a nice dark tag.  To me, that is a lovely sign of quality and taste.  Who wants a dark sweater with a white tag or a white sweater with a black tag?  The knit is fine, and well sewn.  In my opinion, worth the price.  I never hesitate to update my reviews should new info seem useful.",22,1557247.752,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B07C1QG9MT,14:53.0,4,cotton pull over dress,"I am 5'8""... 38DDD and usually wear a 14/16 or 0x/1x.  I ordered the XXL.  On the hole it fits pretty well... if not a bit loose.  The underarm area is fine (meaning the arm holes are not too large) and I pulled it on easily without unzipping the side zipper.  On the side zipper - it is a 'hidden' zipper with a metal head - so you can feel it under your arm.  This is very important: the material content!  96% cotton and 4% spandex - most of the spandex is in the top tank portion of the dress. This is important for cleaning and considering sizing.  Cotton will shrink some.  Sizing up is probably a good idea with this in consideration. The dress is surprisingly light weight - super light really.  I was expecting it to be heavier. The directions instruct: Gentle wash, DO NOT bleach DO NOT tumble dry and cool iron.  Meh.  Iron??  NOT my favorite thing to do and so if you are planning to travel with it.. plan on pressing it. Of course, a crisp, pressed cotton can look nice - but is a pain. On my hour glass plus body the dress hits me just barely below the knee, before washing, which is my personal fav.  I did attach a pick showing the capris I plan to wear with it because I hate my knees so much.  (Remember - the capris are mine and do not come with the dress).  The picture doesn't do me or the dress justice - the dress draped nicely no lumps or rolls as it was loose enough on me - the pooch seen is a pocket popping out - other areas that 'look' like rolls are just print and how I am standing. Honestly, no rolls from my body.  I am hoping once the dress is properly pressed - the pocket edges will stay where they are supposed to.  The skirt is slightly see through as well.  I am wondering if a fun little slip that poofs out a bit might be fun with this.  But a regular slip might be good if you're not doing capris like me.  I LOVE navy and white and this print is bright, clear and crisp - to me it screams spring/summer - just with the navy and white print.  The top tank is navy, and v necked.  The v does show cleavage on me - but not in an obscene way - in my opinion - sorry my cell hand is blocking that area.  I purchased a navy shrug to wear with it - for warmth - living in Oregon - even in the summer, at night, it can be cool - the navy shrug is not a perfect match in color but very close and I think it is complimentary.  Finally at the price of this dress, considering how few times I will probably wear it, it's a worthy purchase - not quite 5 stars for me (no ironing would have made that more appealing) but definitely a dress that will work for may different events - my nieces summer wedding... a tea... luncheon meeting.. I probably will not take it with me for travel as I never desire or have time to press things or send them out - just my personal choice!  Having said all of this, I never hesitate to update my reviews should new info seem useful. Having said all of this, I never hesitate to update my reviews should new info seem useful.",23,75071.878,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B075Q24W9X,04:51.1,5,white painting rocks,I purchased these for an art project with my 5 and 8 year old grandsons.  We are making tic tac toe sets with 12x12 canvas bags with drawstrings.  These rocks are perfect for this project and we will have extras to paint for fun.  I am very happy with my purchase that was delivered right to my door.  I never hesitate to update my reviews should new info seem useful.,24,1849798.061,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B01LZUP2XY,42:18.4,5,abalone swirl necklace,"This is a large swirl abalone necklace... it is on a twisted black cord.  The cord is adjustable pulling the ends of the cord, finished with larger black plastic beads.  Set on the longest position it hangs to the middle of my bust.  Because of it's construction, it can twist a bit, but I've had good like keeping the abalone forward.  The shell side is highly polished. The backing is different thicknesses - I am guessing to fit the curve of the shell.  I purchased the necklace to go with a peacock colored chiffon jacket and it's lovely.  I like it.  I never hesitate to update my reviews should new info seem useful.. I've included a few pics and I hope they are helpful to you.",25,20356647.3,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B085L5SLNZ,28:29.9,3,front close bra,"I usually wear a 38 - but I am a DDD or E - so I went up to the 40DD hoping for a larger cup - the cup is still a bit too small - but the 40 width was just HUGE.  I mean, REALLY too big.  I went back to ck to see if there was 36 DDD - but they only have a 38D.  A real shame - as I think if I could get the smaller width - it might be a very comfortable bra.  I prefer a front closure and getting them with a big enough cup is really hard.",26,9117971.52,1
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B07WF6JNX5,07:44.1,4,front closure bra,"It's and easy on/off front closure - but the lace/nylon line is visible under your clothing.  Eh - it is lightly lined and underwired.  It's ok.  But it is NOT going to be my go to by a long shot.  But then I think bras are highly personal and most women don't wear the right size. I wish the cups were larger - covering more - but then,  maybe it works for others.",27,2245154.193,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B086V77Y3R,16:00.9,3,gray neck gaiter,"I purchased these for my husband - an essential worker - however, they are way way too tight for an adult man.  In fact, they are tight on me.  Maybe my 10 year old grandson?  I am not sure what we will do with these...",28,443296.81,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B083JPWT8S,41:18.9,5,slide on boys sandals gray,I purchased these for my 10 year old grandson for beach walks or when he just wants to go out onto the deck.  Work as they should.  His feet are a little narrow and these are pretty wide.  Wouldn't be great for long walks.. but ok for a short term use.  He loves the camo look.,29,1614318.047,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B08FRJ8WXR,21:04.0,4,Biden/Harris baseball cap,"`This is a dark gray baseball cap - with the Biden/Harris 2020 patch.  However, the patch shown on the hat is a LOT smaller than shown in the photo.  I was disappointed.  It's harder to read, especially at a distance - which we are all doing - so it's kinda... dumb.  Eh.  Wish the photo would have been more real - I wouldn't have ordered - which they probably figured out.  Just be aware - it's NOT as represented in the photo.  The upside?  The names are spelled right.",30,8156385.032,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B08KXH42H9,32:52.7,4,green turtleneck,"Slimfit green turtleneck... I am 5'7""... 38DDD - I usually wear a 14/16 or 0x/1x.  It fits well.. I sized up because it notes ""fitted"" and I am uncomfortable if my shirts are too tight.  It was a good idea.  I gentle washed and low tumble dried - did great.  Didn't notice any obvious shrinkage.  The sleeves are just right - I don't like it if the sleeves are too short.  The material is soft and comfy.  The turtle is not super tight - but fitted.  The green is a lovely forest green.  The one thing I am disappointed about is there is a large, reflective leaf on the back neck of the shirt.  Yuck.  If I would have known that, I would not have purchased.  It's about 3/4"" and the turtle does NOT cover it.  So right on your the back of neck, a giant reflective leaf.  Eh.",31,6700308.699,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B074XF4KG4,44:22.4,1,Nike Jacket?,"The photo doesn't show this but you need a college degree to wrap this.  And the wraps are a cheap braided cotton strip, not self material.  Looks just awful on.  It an awkward fit and awkward look (if you can figure it out).  The photos show the model with the jacket open and it's just not possible with those ties.  If I could rate zero I would.  It would have been so cool if they would have just made a nice loose jacket with a zipper.  Sheesh.  If you are determined, I had considered sizing up because it was sort of odd - but I do not recommend sizing up.",32,3964289.747,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B08JTPQNYQ,19:23.7,5,fitbit charge 4 bands,"I just had to replace my old Fitbit 3 to the charge 4.  Good news - all the bands you bought for your charge 3 WILL fit your Charge 4.  Thank goodness.  I am always looking for a super easy on/off, breathable band.  This set is great.  I chose the white/gray and black.  They have a hook/loop like (""velcro"") that you easily press and pull to release.  the material is slightly stretchy, making it more comfortable.  So far, this one of my favorite types of bands.  Which they had better print options, but it is a bit of woven band - which may limit the choices there.  I'd rather have the comfort than that prints anyway.  You can adjust the band to fit your wrist exactly as you like it.  I like mine slightly loose.  No problem because there are no holes you MUST hit and whose position may not be in just the right spot.  It looks and feels like it will last for a while too.  Having said that, I never hesitate to update my reviews should new info seem useful.",33,6914101.313,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B071HMN7K8,30:00.8,5,fancy pumpkin headband,Purchased for my sister to use on Halloween... She has youngsters so I wanted something less scary - this headband is perfect in that regard.  I think it looks better in person.  It's bouncy and fun.,34,17302237.11,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B095CHR38Z,41:15.0,2,open shoulder t shirt,"I am 5'7"".. usually wear a 14/16 or 0x/1x.. 38 E/F  I ordered the xxl.  The top and body are loosely fit.  The bottom with the tie is oddly shaped.  You have to tie the tie very tightly because other wise there is a big loop that shows 'open' if you try to loosely tie.  The real issue is that the should cut outs are so poorly placed the holes are to the BACK of your arm!  I tried to reposition several different times and the openings will just not stay forward.  So weird looking, not ideal.  The color is a very pleasant true coral (pink/orange).  The material is very soft, but wrinkly.  Honestly, in my opinion this blouse is poorly made and the material is poor.  I would pass.  I would donate this, but in all honesty, its just too poorly made even for that. Having said all of this, I never hesitate to update my reviews should new info seem useful.",35,9753074.191,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B098NYMTYH,33:00.7,2,elastic adjustable bands for charge 4,"Well.  I really like the idea, however, they are mostly smooth.  which means they resist staying adjusted in the right position.  I am thinking about sewing a stitch or two to get them to stay - but don't really want to.  I bought 2 three piece sets and am disappointed by the slipage.  The thicker, textured bands were a better choice - they seem to stay fairly well adjusted - so far.  I would not purchase these again.  I never hesitate to update my reviews should new info seem useful. All my reviews reflect my personal experience with the reviewed item and I receive NO free products or discounts that are available to all shoppers.",36,16746705.72,0
AG25ZASYXSIF666IYOAOXJTTX2WQ,B01MU605OP,57:47.0,5,Fun little t-shirt!,"It fit as expected, and it held up well in the wash.",1,-1,0
AG25ZASYXSIF666IYOAOXJTTX2WQ,B01EIQ6Q04,22:39.6,5,Then English teacher in me HAD to buy this! :),"I love this shirt. My student's thought it was funny and I was able to use it as part of my lesson that day. Sadly, I did have to explain it to a couple of grown-ups when I wore it to a party. It is SLIGHTLY smaller than true size so buy one size up to be safe.",2,4227892.61,0
AG25ZASYXSIF666IYOAOXJTTX2WQ,B0716L898H,06:01.8,2,Nope.,I wanted to love this. But it was way to small.  But two sizes up.,3,15097402.23,0
AG25ZASYXSIF666IYOAOXJTTX2WQ,B07B7QV44H,39:21.8,5,Perfect!,"I wanted a pair of earrings that would look nice for day or evening and that I could sleep in as well. These are exactly what I was looking for. I like them a lot. They are very pretty, very sparkly, and still comfy if I lay down in them.",4,4843999.963,0
AG25ZASYXSIF666IYOAOXJTTX2WQ,B01E96363S,10:35.8,2,Much too big!,"I'm going to return them. I ordered the size I wear in everything and even on my right foot (the slightly bigger one), I was swimming in them.",5,2428274.016,1
AG2KNFQSXTTNZ7MOVZCIAWBX27DA,B07XWK91K4,19:55.7,5,Fun with a good price.,Fun headbands for pictures or just go wear. For fun. I liked them. Not expensive and not disappointing.,1,-1,0
AG2KNFQSXTTNZ7MOVZCIAWBX27DA,B01MXLZPQH,38:25.4,4,Cute dress. A little snugged,"I actually like this dress quite a bit. I was apprehensive at first but when I tried it, it was pretty neat. It's a little snugged around your chest, if you have big breasts but a really good price for the dress. I liked it and it arrived just in time for the Xmas party.",2,1145909.64,0
AG2KNFQSXTTNZ7MOVZCIAWBX27DA,B08RB1VJ8X,18:53.6,5,Gorgeous earrings,They are just stunning. I can't believe they look so good being so inexpensive. Recommend!,3,40830028.26,0
AG2VBRYCITNPSMKEHAMTMVXYU37Q,B08N4QYD4K,23:17.2,5,Great looking fashion watch,"This a very cool, retro looking fashion watch.<br /><br />It comes packed in a green gift box. Not the color I would have e chosen, but it works.<br /><br />The bright silver case & lettering contrast well against the white watch face and white plastic band. The crown is very attractive. I can see where it might get caught on articles of clothing or break off, because it does stand out a bit from the case.<br /><br />But hey, it's an inexpensive fashion watch. It's meant to look great, which it succeeds at in spades.",1,-1,0
AG2VBRYCITNPSMKEHAMTMVXYU37Q,B08Y634FZS,34:56.6,4,"Nice hat, great accessories","This hat is a little small for my head, so I gave it to my wife. It seems to fit her very well. In the package, it comes with buttons that can be used to replace ones missing on other articles of clothing. And an adult face mask is also included. Kudos!<br /><br />Only a small negative. The hat is not quite perfectly symmetrical when viewed straight on. The stiching just ever so slightly leans the front bill. It's minor and probably won't be noticed by most people. I would still say this hat is a good value.",2,1199499.405,0
AG2VBRYCITNPSMKEHAMTMVXYU37Q,B0956YWM3S,12:28.4,5,Great looking T,I got this shirt for my wife as a gift. I got her an XL & it was tru to size. She loves the pinkish color. The shirts phrase is describes her state of mind in a nutshell. The shirt has a comfortable feel and right amount of thickess (not sheer).,3,7263451.792,0
AG2VBRYCITNPSMKEHAMTMVXYU37Q,B09VD89YFP,29:24.2,5,Looks good for costume jewelry,"Got this necklace for the wife, as she wanted an inexpensive diamond pendant necklace. She was perfectly fine with this CZ stone & silver necklace.<br /><br />For everyday wear, it sparkles nice, is very simple & unpretentious. It's a great accessory piece; looks good with a variety of clothing types/looks. Best thing, if it gets lost or stolen, no big deal. Easy & inexpensive to replace.",4,31051015.82,0
AG2VBRYCITNPSMKEHAMTMVXYU37Q,B0B836DLWM,43:39.8,5,A very good travel accessory,"I read about a similar cup holder on a travel blog. I decided to try this one out. I can report it's a really cool concept.<br /><br />The cup holder fits around the luggage handle. You pull the bag apart (velcro), slip over & down the handle, then push the velcro pieces back together to lock the bag into place. It comes with a carry strap, but not sure if it makes sense to use it with anything else other than a sealed bottle.<br /><br />I placed two Tervis 16 oz. cups into each cup holder. Both were held securely and it perfectly. Most bottled water, aluminum cans will fit just fine. Wide or extra wide bottles will most likely be too big to fit. You can use the straps around the cup holder to expand or contract the fitness, but it doesn't expand very far. There are pockets on the back to hold small, thin objects (think paper).<br /><br />I really like the color and the bag is made pretty well for its price point. The orange caps add a bit of flair. A good value & a good tool to bring along for all your travels.",5,706455.643,0
AG2VBRYCITNPSMKEHAMTMVXYU37Q,B09Z2WH9W8,32:00.3,2,Not as much body shaping as thought,"I ordered an XL and for the most part, fit as expected. I thought there would've been more body shaping material, more heavyweight material. However, it's lightweight, almost like a cotton blend t-shirt.",6,3570500.432,0
AG34ENGYP3CFBFCKRCJES3QQZ5SA,B00SBBSJ6C,04:49.0,1,So not a 2x,WAY TOO SMALL.,1,-1,1
AG34ENGYP3CFBFCKRCJES3QQZ5SA,B0789B5G2P,27:44.5,5,&lt;3,The girls LOVE them,2,148551775.5,0
AG34ENGYP3CFBFCKRCJES3QQZ5SA,B08GPGRNBZ,32:04.5,1,Junk,"About 4 cups & 6"" too small even though the correct size was ordered.",3,30384259.97,1
AG35ZKLVYOSFX7V3RFHKPPTSE5UQ,B075HCGK15,25:53.7,4,So cute! Nice quality!,"Super cute, nice quality material and not see thru or sheer like many comparably priced (t-shirt type) dresses. My only complaint is the pockets, most seem to like them I think they are annoying and the only unflattering part of this somewhat form fitting therefore flattering dress. I like how this dress is loose yet has a bit of a shape and not so &#34;box like&#34; or &#34;maternity&#34; looking. I am almost 5'6 and weight around 130 maybe just under and a small is perfect.. it's also a lot longer than the picture almost too long for my personal preference but not quite.",1,-1,0
AG35ZKLVYOSFX7V3RFHKPPTSE5UQ,B074WXJ434,31:24.3,4,"Cute! Nice color and material, runs a bit small","I am 5'6 and around 126 lbs and (almost) always wear a small in dresses, esp flowy/loose style ones. So I got a small in this and it was too tight across the shoulders and bust (I am 34-36 small C). Nice material and color though :) Sending back for medium. Love the neck! And versatility  to be dressy or casual.",2,1152330.599,0
AG35ZKLVYOSFX7V3RFHKPPTSE5UQ,B07PPJ3HX4,43:51.3,3,Ok not great,Not as cute in person.. The color was a bit dingy looking and more old fashioned looking than trendy. Material was decent and not see thru. I sent it back but I suppose if it was worn with the right shoes and accessorized it could be cute. I just found it a bit too boxy and overall not as cute or flattering as pictured. I ordered a small and it was a bit big but fit fine I am about 5'5 and 128lbs.,3,48431547,0
AG35ZKLVYOSFX7V3RFHKPPTSE5UQ,B07Q6JTD4F,21:30.2,3,Doesn't look like photo,"Stiff, stitching nothing like the photo and overall just kinds cheap looking..",4,11705858.88,0
AG35ZKLVYOSFX7V3RFHKPPTSE5UQ,B07XJH9J1Y,09:25.1,1,Not like the pic,This looks nothing like the picture. I should say the fit is nothing like the picture. Decent quality sweater but HUGE and not cropped or baggy in the cute oversized look sort of way just wide and sloppy looking.. sent back.,5,3689274.92,1
AG3LANXZH4TWRFYM26QV3VDJEWLQ,B00E5N12DW,06:34.0,1,Cheap,I will be giving this away or sending back.  Very cheap thin fabric.  WalMart and Big Lots wouldn't even sell this.,1,-1,0
AG3LANXZH4TWRFYM26QV3VDJEWLQ,B01ER7QYDI,14:44.0,5,Highly Recommend,Fits my 10 year old and don't leak. Like it comes with extra nose pieces. He liked them so much I ordered a second pair.,2,79441690,0
AG3LANXZH4TWRFYM26QV3VDJEWLQ,B09CWZSPSZ,27:39.2,5,"A bit of cushion, very comfortable, nice stretch, nice fabric","These aren’t as thin as other stretchy crew bamboo stretchy socks. They are good non binding at the top. My favorite bamboo non binding socks are bamboo and stretch 30 inches at mid calf. But they are only black or white. I love bamboo, no stink, soft, cool compared to cotton imo.<br />I love the selection of colors in these socks. I would like to see a variety in this Turkish made sock",3,188878375.2,0
AG3RUN6QXDMTDGTA7MXGFMDUILBQ,B01A9DRFQY,36:07.0,2,Didn't care for styling & returned this one,Didn't care for this style. It was snug as are most Wacoal bras.<br />This style gave me a somewhat &#34; pointy&#34; look.,1,-1,1
AG3RUN6QXDMTDGTA7MXGFMDUILBQ,B07WP7CKM5,05:23.5,3,Too large for my small head,Returned this because it was too stretchy so it was too big for me.,2,106716556.5,1
AG3RUN6QXDMTDGTA7MXGFMDUILBQ,B08DXP8WL9,56:39.6,2,Too small,Weird fit. Decent quality,3,29004676.06,1
AG3S4FROO422V5KP7DJCBXVUQLJQ,B005PF85L6,52:10.0,5,"When I need them, I NEED them","The older I get the more my clothes mysteriously shrink. I rarely wear dress clothes, preferring to flaunt the freedom retirement gives, but there are times when I do need to throw on a tie and look presentable.<br /><br />That is where this gizmo comes in - I have beautiful shirts and ties still hanging in my closet, but the collars are, er, too tight. These allow me to fasten the top button and hide the small gap that remains with my tie. Also, it is nearly impossible to knot a tie and have it fall properly if you opt for leaving the collar unfastened. I tried that and it looks too sloppy.<br /><br />Normally I would not need ten of these things, but in addition to my clothes shrinking in my old age I also find that I tend to lose things. I have these extenders stashed in drawers and on top of my dresser so one is always nearby on the off chance that I need it. Oh, I've also discovered that when I can easily find what I am looking for, my cussing dramatically decreases. Go figure!",1,-1,0
AG3S4FROO422V5KP7DJCBXVUQLJQ,B00OYJI5WS,20:30.0,5,Exceptionally well organized and Vegan-Friendly,"I own a number of Booq products, so when I was offered a review sample of this new model I accepted. Like all Booq bags the emphasis is on efficient management of space as well as protecting electronics. This bag is no exception.<br /><br />First, unlike the other bags that I own this one is kind of complicated, In fact, the shoulder strap and stabilizer strap design drove me crazy at first. Even the instruction card was of little help. Basically I had problems grasping how the magnetic buckle and stabilizing straps were designed for, as well as the fact that the shoulder pad on the strap hid the magnetic buckle when I first unboxed it. I finally figured it out with patience and carefully studying the diagrams.<br /><br />Second, at first I thought the shoulder and stabilizer straps were poorly designed. I was wrong. They are designed for perfect ergonomics and balance. Again, this is a learning curve issue. In some ways Booq has been too clever in the design because there is a complexity that takes time to learn. For me it's worth it because I can carry a relatively heavy load (about thirty pounds) in a balanced fashion and still be assured that the tablet and a few other electronic odds and ends I carry are well protected. Protection is one area where Booq excels.<br /><br />This is not trendy fine leather. Vegans will love it, and while I do not know exactly what it is, it's some sort of durable plastic material that is superbly constructed. The stitching, webbing, clasps and zippers are all first rate. Water literally rolls off it, and the reflective piping is a nice touch with respect to safety, whether walking or cycling.<br /><br />Organizational options and features are another Booq hallmark. Instead of my trying to describe them in detail, look at the product photos on this page. There is a place for everything, and it has been well thought out. I've had this bag for a week and am still discovering compartments.<br /><br />Bottom line: this is a bag that does take time to learn. It probably should come with a video or a link to one, which will make it immediately useful because I can assure you that the first day of ownership will be frustrating. Take your time and learn it because after that you will love it totally.",2,79756100,0
AG3S4FROO422V5KP7DJCBXVUQLJQ,B00X2PSOOO,59:17.0,4,"Well designed, but one minor issue","I received this as a free review sample. Since there are a lot of reviews that describe this in minute detail I'll spare you another recitation. I am going to focus on a few things that slipped past other reviewers.<br /><br />First, the reason for the four stars is the top zipper for the mouth of the bag is not as well made as the rest of the bag. To me it's the weak link in an otherwise superior product. There was a metal stop on mine that actually slipped off, but I was easily able to reinsert it, crimp it with a pair of pliers and all was well. Since this bag appears to be designed to remain open like a book bag I view this is a minor problem, but am compelled to point it out.<br /><br />One other minor issue is the 'handles' should be a little longer of you plan to carry this by hand in lieu of using the shoulder strap.<br /><br />On the plus side, the rest of the construction is first rate. I had a seamstress friend look it over and she said that the stitching was both straight and evenly spaced, both signs of high quality manufacturing. Others have amply described the material, color and liner, so I will just sat that I agree that those are nicely done as well.<br /><br />To me this is best suited as a book bag. I was able to fit my gigantic [[ASIN:B00HWMPRKC Samsung Galaxy Tab Pro 12.2]] tablet in the main part of the bag with room left over for a slim 3-ring binder and some sheet music. There are other inner pockets on both sides of the liner that help keep things organized if used as a handbag or purse.<br /><br />The outer pocket ironically has a nicely made zipper. It was slightly frustrating that it was an eighth of an inch too short to accommodate my 6 inch Galaxy Note 3 phone. If the design is changed to allow that pocket to store the larger phones like mine, the iPhone 6+ and Samsung Mega this would be a perfect bag for folks on the go who want a convenient bag for their electronics. In fact, this would  be the perfect large format tablet and phone bag with a slight modification.",3,21544727,0
AG3S4FROO422V5KP7DJCBXVUQLJQ,B01DNO2EO4,40:49.0,5,Promotes safety - generous sizing too,"I received this set as a free review sample. The human vest is in two pieces and once properly sized and configured should work for most folks unless you are extremely large (approaching 250+pounds). It took me about twenty minutes to figure it out and get it properly adjusted.<br /><br />The canine vest is more like a lightweight cover that attaches under-belly via Velcro. The large will definitely accommodate a grown Lab.<br /><br />Construction is very good. I had some concerns about the mesh or net portions of the vest, but it will hold up to machine washings,  and if you are caught in the rain it quickly dries. The velcro on both is high quality and definitely catches and sticks. Most importantly, the reflective strips do an excellent job and can easily be seen in low beam headlights at least 20 meters (and probably more) away.<br /><br />This is well thought out and well made. I don't know what the statistics are for folks getting hit while walking their dogs, but I cannot help but think that this set promotes safety.",4,30271292,0
AG4CCCFVR7DFWZOHEMRE7YKB7XTA,B015QR26GW,35:26.0,5,Five Stars,exactly what I wanted and very professional. Thank you,1,-1,0
AG4CCCFVR7DFWZOHEMRE7YKB7XTA,B01FC8ZKG8,17:40.1,5,Gorgeous!!,Looks great and I am very happy with it. Thank U!,2,5964134.159,0
AG4CCCFVR7DFWZOHEMRE7YKB7XTA,B0177VS506,27:05.4,5,Namaste!,I love the look of this with the Chakra colors...just wearing it makes me feel better.,3,2488165.261,0
AG4CCCFVR7DFWZOHEMRE7YKB7XTA,B01IASOD2O,27:58.4,5,Really cool,I love these sets,4,7252.997,0
AG4CCCFVR7DFWZOHEMRE7YKB7XTA,B06Y67W4QP,46:11.4,5,I love these little things!!,"I was very pleased with this purchase, as soon as I opened the package. These Ear Climbers are very high quality, great shine which to be honest is hard to find on jewelry these days. They LOOK great. They FIT great. I will end up buying another pair.",5,5368693.056,0
AG4H4WHLCUIJMCIRGXUZWNVIOODA,B01MSY5E9Q,25:13.9,3,Long,I’m 5 foot  98 lbs and usually wear extra small but this shit was too tight in chest and arms. A medium would work for me.<br />The color is a bit drab sent back.,1,-1,1
AG4H4WHLCUIJMCIRGXUZWNVIOODA,B078NSLKNZ,19:04.8,5,My new favorite shirt for everyday or evening and night  😍👍,I’m 5 foot 95lbs. I bought a medium. Works well for me as u can see in the picture”s.<br />I recommend buying this shirt. 🙏<br />For the price and delivered to your front door I highly recommend...<br />I’ve boughten quite a lot of tops from patty boukit over the past 9 years and I truly love this one the most😍,2,3502430.984,0
AG4H4WHLCUIJMCIRGXUZWNVIOODA,B07H4MZRGH,55:01.9,5,Beautiful shirt 💕good quality,I’m 95lbs 5 foot 32B bust. The small fit me just right.<br />I like the light weight fabric perfect for summer I recommend this shirt. Well made. Stitching is good quality<br />I also like the shirt goes down below my hips.,3,639357.104,0
AG4H4WHLCUIJMCIRGXUZWNVIOODA,B07DZV99F7,06:38.1,2,I could send back without problems,I did not like the material the color was unflattering<br />I usually buy extra small. I’m 5’ 96 lbs and  medium was way to tight,4,18652296.14,0
AG535JFIAGQV4CY7TREDVYPDNGKA,B089752BPR,33:02.7,5,"Professional look, very well made and plently of room!!",This was a beautiful well made and roomy case!! It was far too big fir my 14.1' laptop tho.<br />Lovely and professional!!!,1,-1,0
AG535JFIAGQV4CY7TREDVYPDNGKA,B0BBCBZTTP,50:45.2,1,Falling apart,"It looks like moths already attacked it before it got here. 1 wash and it would be over.<br />I like the cotton feel but, this is a seriously cheap sweater. Definitely wouldn't give as a gift.l",2,54505062.45,0
AG535JFIAGQV4CY7TREDVYPDNGKA,B0BBSK27WH,53:24.3,1,Falling apart,"It looks like moths already attacked it before it got here. 1 wash and it would be over.<br />I like the cotton feel but, this is a seriously cheap sweater. Definitely wouldn't give as a gift.l",3,159.167,0
AG57DLBGJR3RJSPXEVNCNNZBOEJQ,B078MD252R,31:14.2,5,Comfortable,They fit nice they don’t press against the side of your head!,1,-1,0
AG57DLBGJR3RJSPXEVNCNNZBOEJQ,B07QK7W266,53:14.7,4,Short,It’s shorter then I thought it would be,2,1624920.498,0
AG57DLBGJR3RJSPXEVNCNNZBOEJQ,B07H3QZNP6,53:53.4,3,Broken,It came broken so we couldn’t use it,3,38.67,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B078X273JD,08:32.1,5,Very light and soft.,"The size allows this to be used either as a scarf, or a light wrap.  Nice, true blue stripes.  Great for evenings that turn cool.  Wonderfully soft and light.",1,-1,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B078X2BLWR,49:33.0,4,Great during beauty treatments!,"The fabric in this turban headband is a bit surprising - being a very lightweight knit.  But the second surprise is how comfortable it is when you’re wearing it! It’s perfect to hold your hair back during cleansing or giving yourself a facial.  I haven’t gone to the store in it yet - I’m using it so much for facial cleaning and moisturizing, that it is taking a permanent place in the bathroom!  Very pleased with this headband!",2,621660.89,0
